skill_name,skill_link,skill_description
Find my number,https://www.amazon.com/Willers-Find-my-number/dp/B07GB17QL9/ref=sr_1_776?dchild=1&qid=1624647581&rnid=14284832011&s=alexa-skills&sr=1-776,"If you start the game, Alexa will ask you about the number of players. Then Alexa will imagine a number between 0 and 100. Successively you can try to guess Alexas number. There Alexa will say, if the called number is under, over or equal the imaginary number. The first one who find out Alexa number is the winner."
Family tree,https://www.amazon.com/sachin-nelwade-Family-tree/dp/B07FC2CSXL/ref=sr_1_784?dchild=1&qid=1624647581&rnid=14284832011&s=alexa-skills&sr=1-784,"Welcome to family tree let us learn about the family tree , whom to call uncle ? who is your cousin sister? and what are the benefits of different vegetables and fruits :) if you like this skill please leave a five star review."
Club Penguin Quiz,https://www.amazon.com/dia-Club-Penguin-Quiz/dp/B07GMMQTF3/ref=sr_1_774?dchild=1&qid=1624647581&rnid=14284832011&s=alexa-skills&sr=1-774,"Club Penguin Quiz is a fun trivia game to test your Club Penguin knowledge! To launch this quiz, say: ""Alexa, open Club Penguin Quiz"" ""Alexa, start Club Penguin Quiz"" ""Alexa, launch Club Penguin Quiz"" Please leave a review if you love this skill, or send us an email with your suggestions at zainabnc@gmail.com. Your reviews encourage us to keep making more great skills, thanks!"
GuessHighOrLow,https://www.amazon.com/Qingbo-GuessHighOrLow/dp/B07GB22WWT/ref=sr_1_775?dchild=1&qid=1624647581&rnid=14284832011&s=alexa-skills&sr=1-775,"it will generate a random number internally and you could say a number, Alexa will tell you it is too high or to low than the number"
Animal Patterns,https://www.amazon.com/Conversant-Design-LLC-Animal-Patterns/dp/B07FDD9R2T/ref=sr_1_783?dchild=1&qid=1624647581&rnid=14284832011&s=alexa-skills&sr=1-783,"Help! The animals have escaped, and you need to bring them back by completing different patterns. Animal Patterns is an educational game for preschool and kindergarten-age kids who are developing an awareness for patterns. The game presents a series of patterns and asks kids to complete them. Example patterns: - bear, lion, bear, lion -> What comes next? - dog, rooster, turkey, dog, rooster, turkey, dog, rooster -> What comes next? Animal Patterns automatically adjusts the difficulty of patterns based on prior responses. Patterns are randomly generated - play multiple times for different types of patterns. If you love this skill, please leave a 5-star review below! Feedback is always welcome at feedback@conversantdesign.com."
Animal Sounds Quiz,https://www.amazon.com/Shigeo-Matsu-%E9%B3%B4%E3%81%8D%E5%A3%B0%E3%82%AF%E3%82%A4%E3%82%BA/dp/B07GSPJQ8G/ref=sr_1_773?dchild=1&qid=1624647581&rnid=14284832011&s=alexa-skills&sr=1-773,"Start with ""Alexa, open Animal Sounds Quiz"". Listen to the questions being asked and answer the animal's name. There are 10 questions, and there are 3 hints per question. If you want to hear the calling voice again, say ""again"". If you want to end it, say ""end"". If you want to start over, say ""Start again"". We hope you enjoy it with your children."
Train Your Brain : Number Chain Game,https://www.amazon.com/Train-Your-Brain-Number-Chain/dp/B07GSSZY3P/ref=sr_1_772?dchild=1&qid=1624647581&rnid=14284832011&s=alexa-skills&sr=1-772,"The Number Chain Game is a part of memory training skills that allows you to train your ability to remember sequences of digits. The game will start with a single digit and Alexa will keep on adding a new digit till you can remember the sequence of digits. This is a fun way to pass time and sharpen your memory in the process. Try to set a high score and challenge your friends to a memory battle. How to play: 1. The game will begin by Alexa giving you a number to memorize. 2. Speak back the number to Alexa, if correct it will give you the second number. 3. Now repeat both the numbers in the sequence given by Alexa. 4. Alexa, will then give you another number and the game will go on till you repeat the right sequence. 5. At any point in the game, say start over to start the game again, say high score to know your high score and help to know the rules again while playing. CHANCES: You will get 3 chances to retry when you give a wrong answer."
Skating facts,https://www.amazon.com/Saurav-bharti-Skating-facts/dp/B07GVHYFB9/ref=sr_1_771?dchild=1&qid=1624647581&rnid=14284832011&s=alexa-skills&sr=1-771,"In facts, it tells about what are the requirements for skating and how to do skating and some interesting facts also."
Adivina el número,https://www.amazon.com/Mindgeist-Adivina-el-n%C3%BAmero/dp/B07GVNC2BP/ref=sr_1_770?dchild=1&qid=1624647581&rnid=14284832011&s=alexa-skills&sr=1-770,"Alexa pensará un número y tú tendrás que adivinarlo.  Si el número que dices no es el que está pensando te dará una pista para poder acertarlo.  Si crees que es muy dificil puedes decirle ""Juguemos una más fácil"" o tal vez quieras algo más de desafío, para eso diles ""Juguemos una más difícil.""  Cuando quieras comenzar de nuevo, pídele ""empezar otra partida"".  Cuando quieras salir solo tienes que decirle ""Adiós"""
Musical Chairs,https://www.amazon.com/Jason-Verber-Musical-Chairs/dp/B07F84GQS1/ref=sr_1_787?dchild=1&qid=1624647583&rnid=14284832011&s=alexa-skills&sr=1-787,"Now you can play the classic children's game with the help of Alexa. Once you've loaded the skill, just tell Alexa how many players there are and the fun can begin! Featuring ""Ant Marching Band"" by Dave Girtsman and ""Goofy Vocal Groove"" by Dave Girtsman (https://www.songtradr.com/davegirtsman)."
Family tree,https://www.amazon.com/sachin-nelwade-Family-tree/dp/B07FC2CSXL/ref=sr_1_785?dchild=1&qid=1624647583&rnid=14284832011&s=alexa-skills&sr=1-785,"Welcome to family tree let us learn about the family tree , whom to call uncle ? who is your cousin sister? and what are the benefits of different vegetables and fruits :) if you like this skill please leave a five star review."
Guess the Animal: Animal Sounds Game,https://www.amazon.com/Guess-Animal-Sounds-Game/dp/B07F38RQS1/ref=sr_1_788?dchild=1&qid=1624647583&rnid=14284832011&s=alexa-skills&sr=1-788,"This animal game is all about fun. Can you guess what the cat sounds in Japanese language? How does the mouse squeak to a Swedish ear? Find it out right away! Play a guessing game with Alexa and discover both livestock and wild animals in entertaining skill. Oddly enough, nature sounds differently across the globe. People of various nations have seem to hear barking and chirping in their own way. In this game for kids and adults you are to guess the animal by the sound Alexa makes. It will also give you a few clues to prompt the correct answer."
Fairy Tale Feud,https://www.amazon.com/Stephen-Brown-Fairy-Tale-Feud/dp/B07DVF5YS6/ref=sr_1_789?dchild=1&qid=1624647583&rnid=14284832011&s=alexa-skills&sr=1-789,"Fairy Tale Feud is an easy to play kid-friendly game with fun contests between fairy tale creatures. The Evil Witch is trying to take over the Enchanted Forest and only you can help the good fairy tale creatures.  You'll take part in series of contests to determine the fate of the Enchanted Forest.  If you get 5 good creatures into the Forest before the Witch you will beat her!   On each turn you will select who to send into the forest, the rules are simple: - Giants always defeat Elves since they are so much bigger and stronger. - Wizards always beat Giants by using magic on them. - Elves will always defeat a Wizard by tricking him.  You may also be joined by special characters from time to time!   The game is enhanced with images on devices with displays.  Good luck, the fate of the Enchanted Forest is in your hands!"
Fortnite Location Picker,https://www.amazon.com/Eventive-Fortnite-Location-Picker/dp/B07FBMFCH4/ref=sr_1_786?dchild=1&qid=1624647583&rnid=14284832011&s=alexa-skills&sr=1-786,"Ask Alexa to have Fortnite Location Picker give you a location, you will receive the name of the location to land at."
tennis facts,https://www.amazon.com/coderyashagarwal-tennis-facts/dp/B07DCDMWFX/ref=sr_1_793?dchild=1&qid=1624647583&rnid=14284832011&s=alexa-skills&sr=1-793,Here are some amazing and interesting tennis facts that you must know whether you are a tennis explorer or not. Some facts are so amazing that you will laugh like hell after reading them. And some will force you to think hundred times that could it be possible. Read these interesting facts about tennis here.
Money Math,https://www.amazon.com/Trevor-Stevenson-Money-Math/dp/B07DDCGD7G/ref=sr_1_792?dchild=1&qid=1624647583&rnid=14284832011&s=alexa-skills&sr=1-792,"Money Math is a game for kids and adults of all ages. Practice and improve your mental math and skills with money in this fun quiz game. Questions include calculating change, taking percentages, and adding and subtracting money values. Compete for a high score and try and beat your family and friends. The goal of Money Math is to help make math practical and enjoyable for kids, students, and even adults. Mental math skills with money are extremely important in day to day life. Spend some time with Money Math to improve your skills today! To play the game, say 'Alexa, money math.' Then say 'play' and answer the questions by saying '10 dollars and 47 cents.'"
breaking boredom,https://www.amazon.com/TFB-Industries-LLC-breaking-boredom/dp/B07DFBYX9X/ref=sr_1_791?dchild=1&qid=1624647583&rnid=14284832011&s=alexa-skills&sr=1-791,"Breaking Boredom is a skill to help kids break out of the boredom blues by giving them lots of fun activity ideas. How many times have kids been home from school on a weekend, spring or summer breaks and say to their parents... ""I'm Bored, there's nothing to do!"" We all know that's not quite the case. There's tones of things to do... they are just stuck and need a bit of inspiration to get their imaginations going.  Now, with this list of great indoor and outdoor ideas, they will now be saying: ""Alexa, open breaking boredom"" ""Alexa, start breaking boredom"" ""Alexa, play breaking boredom"" Please leave a 5-star review if you love this skill, or send us an email with your suggestions at tfbllc3@gmail.com. Your 5-star reviews encourage us to keep making more great skills, thanks!"
Find Fidget,https://www.amazon.com/Hello-World-Digital-Find-Fidget/dp/B07D4558R7/ref=sr_1_800?dchild=1&qid=1624647583&rnid=14284832011&s=alexa-skills&sr=1-800,"The Find Fidget skill is a fun guessing game for younger kids. In the game, kids follow the adventures of Fidget, a small creature who just can't stay still! Kids are given a sound clue followed by two answers (some are just plain silly, others are very obvious!) Kids then try to guess the right answer so they can find Fidget. To open the skill, you can say: ""Alexa, open Find Fidget"" ""Alexa, start Find Fidget"" ""Alexa, launch Find Fidget"" Please leave a 5-star review if you love this skill. Your 5-star reviews encourage us to keep making more great skills, thanks!"
Animal Count,https://www.amazon.com/Hello-World-Digital-Animal-Count/dp/B07D96LFSQ/ref=sr_1_797?dchild=1&qid=1624647583&rnid=14284832011&s=alexa-skills&sr=1-797,"Animal Count is a skill to help younger kids learn to count from 1 to 10. In Animal Count, kids listen to a variety of animal sounds and count the number of sounds they hear. The game encourages active listening and, through repetition,  teaches kids how to count from 1-10. You can say: ""Alexa, open Animal Count"" ""Alexa, start Animal Count"" ""Alexa, launch Animal Count"" Please leave a 5-star review if you love this skill. Your 5-star reviews encourage me to keep making more great skills. Thank you! I appreciate it!"
Kids Exercise Like African Animals,https://www.amazon.com/Kids-Exercise-Like-African-Animals/dp/B07D7J17KY/ref=sr_1_798?dchild=1&qid=1624647583&rnid=14284832011&s=alexa-skills&sr=1-798,"Kids Exercise Like African Animals is a skill to help you exercise like ten baby animals from Africa. You can say: ""Alexa, open Kids Exercise Like African Animals"" ""Alexa, start Kids Exercise Like African Animals"" ""Alexa, start Kids Exercise Like African Animals"" Please leave a 5-star review if you love this skill, or send us an email with your suggestions at _____________. Your 5-star reviews encourage us to keep making more great skills, thanks!"
Knock Knock Game,https://www.amazon.com/Voice-Joy-Knock-Game/dp/B07D7HCSCZ/ref=sr_1_799?dchild=1&qid=1624647583&rnid=14284832011&s=alexa-skills&sr=1-799,"Need to keep your child busy for a few minutes while you get stuff done? Interactive Knock Knock Game is a great alternative to handing them a tablet or turning on the TV. Features 100 kid-friendly knock-knock jokes in engaging dialog format.  Ask for more jokes by saying ""Play again"", ""Next"", ""Again"", ""Another joke"", ""More"",  ""One more"", ""More jokes"", ""Another one"".  Sample Dialog: Alexa: Knock Knock! You: Who is there? Alexa: Elmo! You: Elmo who? Alexa: You don't know who Elmo is? You: Again (if you would like another joke)"
Kids Exercise Like Farm Animals,https://www.amazon.com/Kids-Exercise-Like-Farm-Animals/dp/B07D9XRCP6/ref=sr_1_795?dchild=1&qid=1624647583&rnid=14284832011&s=alexa-skills&sr=1-795,"Kids Exercise Like Farm Animals is a skill to help kids play and exercise like ten baby farm animals. You can say: ""Alexa, open Kids Exercise Like Farm Animals"" ""Alexa, start Kids Exercise Like Farm Animals"" ""Alexa, start Kids Exercise Like Farm Animals"" Please leave a 5-star review if you love this skill. Your 5-star reviews encourage us to keep making more great skills, thanks!"
Cute Kid Rock Paper Scissors,https://www.amazon.com/Cute-Kid-Rock-Paper-Scissors/dp/B07D9MWGCF/ref=sr_1_796?dchild=1&qid=1624647583&rnid=14284832011&s=alexa-skills&sr=1-796,"You could play Rock Paper Scissors with Alexa again, or you could play it with me, Flynn Danger! I'm six years old and I'm ready to play with you just like we were back out on the playground. This skill is fully voiced and I hope it works because it's my first skill and I worked really hard on it!"
Elephant Bee Lion,https://www.amazon.com/Fresh-Start-Elephant-Bee-Lion/dp/B07DB862BT/ref=sr_1_794?dchild=1&qid=1624647583&rnid=14284832011&s=alexa-skills&sr=1-794,"Rock, Paper, Scissors? Or... Elephant, Bee, Lion! Rock, Paper, Scissors is a good 'ole game but it's about to move on over for a way more fun version. Elephant, Bee, Lion! Play it now! You can say: ""Alexa, open Elephant Bee Lion"" ""Alexa, launch Elephant Bee Lion"" ""Alexa, start Elephant Bee Lion"" Please leave a 5-star review if you love this skill.  Your 5-star reviews encourage us to keep making more great skills, thanks!"
Game of Stones,https://www.amazon.com/Mohak-Singhal-Game-of-Stones/dp/B07DRJB5QZ/ref=sr_1_790?dchild=1&qid=1624647583&rnid=14284832011&s=alexa-skills&sr=1-790,"When you play game of stones you win or you learn. Make wise moves and grab the throne. There will be a pile of stones between you and Alexa. Both of you can only knock off 2, 3 or 5 stones from that pile on alternative turns. The one who will be out of any  chances of knocking of stones from the pile will loose the game. And other will be the winner of Game of Stones."
abc BINGO,https://www.amazon.com/SmartApps-abc-BINGO/dp/B07D3KTTLS/ref=sr_1_801?dchild=1&qid=1624647585&rnid=14284832011&s=alexa-skills&sr=1-801,"abc BINGO is a skill designed to help children develop and practice alphabet recognition.  Alexa is the bingo caller and will call out random LETTERs of the alphabet.   Physical game requirements: a prepared bingo card and playing pieces to cover the letter squares.  An abc BINGO card can be purchased or prepared at home or in the classroom.  It is  typically composed of sixteen squares, with one letter of the alphabet in each space.  The game offers both regular bingo as well as a blackout version.   Moms and preschool teachers - you can mix it up a bit and EASILY ADJUST this game to your child's or pupil's learning level by preparing a variety of different Bingo cards.   Examples - make it more difficult by preparing bingo cards with twenty-five squares or less difficult by preparing cards with nine to twelve squares.  Other Variations - prepare bingo cards using all capital letters, using all lower case letters, or using a random selection of upper and lower case letters. Let’s make abc BINGO even better! When we reach TEN, 5-Star reviews for this skill in the Alexa app, the developer promises to upgrade the skill by adding MORE variations of ABC Bingo. Possible enhancements include 1) Alexa calling out specific upper or lower case letters, such as Capital A, a little k, a capital M, etc., 2) Alexa calling out words that begin with the letter required.   So, by leaving a 5-star review you tell the developer it’s worth putting in more time and effort into development. It's a win-win, right? It costs you nothing but a little time, and inspires further development.   So that's how you can easily do your part to help improve and motivate the development of this skill...where else can you do that?  Now, go enjoy playing abc BINGO and we'll get to work developing some cool enhancements.  Let's make learning FUN! Just say, ""Alexa, open abc BINGO"", to start playing.  You can also say: ""Alexa, start abc BINGO"" ""Alexa, launch abc BINGO"" Please leave a 5-star review if you love this skill. Your 5-star reviews encourage us to keep making more great skills, thanks!"
Hide and Seek,https://www.amazon.com/SmartApps-Hide-and-Seek/dp/B07CRP7M9J/ref=sr_1_806?dchild=1&qid=1624647585&rnid=14284832011&s=alexa-skills&sr=1-806,"The Hide and Seek skill helps your kids play the classic game of Hide and Seek. It is fun for kids of all ages and requires a minimum of two players, one to seek and at least one to hide. Alexa prompts the players to decide who will hide and who will seek. The Hide and Seek skill gives basic instructions for the seeker to close and hide their eyes and for the other players to go hide when Alexa says ""Ready, set, go"". Alexa is the Hide and Seek counting helper, counting slowly from one to ten before saying, ""Ready or not, here I come.""  To try it out, just say ""Alexa, open Hide and Seek."" Please leave us a 5-star review if you love this skill. Your reviews help the developers to build more great skills."
Word Rally,https://www.amazon.com/Colin-Brown-Word-Rally/dp/B07CX9G446/ref=sr_1_805?dchild=1&qid=1624647585&rnid=14284832011&s=alexa-skills&sr=1-805,Challenge Alexa in this fun word pairing game that can be played with family and friends. Alexa will suggest a random word. It's your job to shout out the first word that comes into your head. Then swap with Alexa and see what she comes up with!
Nursery Rhyme Trivia,https://www.amazon.com/MHoward-Nursery-Rhyme-Trivia/dp/B07D3KNJ9L/ref=sr_1_802?dchild=1&qid=1624647585&rnid=14284832011&s=alexa-skills&sr=1-802,"Remember ""Old MacDonald had a farm..."" or ""...the cow jumped over the moon"". All of those bedtime stories are about to pay off.  That's if you can avoid being tricked by Alexa. This fun game of trivia will have you humming nursery rhymes in no time, trying to figure out the answers to Alexa's questions. Like... Who ran away with the dish after watching the cow jump over the moon? ...Its fleece was white as snow Wonder...High...Diamond???? Seems easy, right? Well, good luck because Alexa has some creative ways of asking a question.  This game is great at any age. So, play with your family and have fun. Don't forget to rate and leave a comment."
The Lava Game,https://www.amazon.com/AILCOL-The-Lava-Game/dp/B07D314KSX/ref=sr_1_803?dchild=1&qid=1624647585&rnid=14284832011&s=alexa-skills&sr=1-803,"The Lava Game is a skill to play the game lava where when you hear the word LAVA you need to jump on something high off the ground like a chair, couch, steps to avoid the hot lava. You can say: ""Alexa, open The Lava Game"" ""Alexa, start The Lava Game"" ""Alexa, start The Lava Game"" Please leave a 5-star review if you love this skill, or send us an email with your suggestions at ailcol@Hotmail.com. Your 5-star reviews encourage us to keep making more great games."
Riddley Ree,https://www.amazon.com/Fire-Up-Your-Goals-LLC/dp/B07CZPTSBV/ref=sr_1_804?dchild=1&qid=1624647585&rnid=14284832011&s=alexa-skills&sr=1-804,"Riddley Ree asks a rhyming riddle.  Each time, you have to think of something that starts with a different letter of the alphabet! For example, Riddley Ree will ask, ""Riddley riddley riddley ray, can you think of something that starts with a K?""  Then it gives you a few seconds to think of something that starts with the letter K! I hope you like playing  Riddley Ree! To open Riddley Ree, you can say: ""Alexa, open Riddley Ree"" ""Alexa, start Riddley Ree"" ""Alexa, launch Riddley Ree"" Please leave a 5-star review if you love this skill!  Your 5-star reviews encourage us to keep making more great skills, and be sure to recommend it to your friends and family! Thanks!"
Escape mystery room,https://www.amazon.com/Prasanna-Escape-mystery-room/dp/B07C972QGF/ref=sr_1_810?dchild=1&qid=1624647585&rnid=14284832011&s=alexa-skills&sr=1-810,"One day you woke up in the morning and found yourself locked in a room.  You are in the most mysterious house in the world. A house, that is ready to isolate in its walls anybody who is not able to solve its puzzles. The house of 13 Doors! Every room is filled with puzzles, hidden objects, questions that will help you to escape from the room."
Eco Hacks,https://www.amazon.com/Impactful-Play-Inc-Eco-Hacks/dp/B07CN6YBNK/ref=sr_1_807?dchild=1&qid=1624647585&rnid=14284832011&s=alexa-skills&sr=1-807,"Meet Eco Hacks, a fun game that provides environmental hacks in the form of truth or dare. It is estimated that with the current rate of population growth and use of natural resources, we will reach the limits of our planetary system by 2100. Eco Hacks is an engaging way to inspire kids and adults to make simple changes that have positive effects on the planet. For more information or to contact us, visit www.impactfulplay.com or email impactfulplay@gmail.com."
Ghost Game,https://www.amazon.com/Fyber-Ghost-Game/dp/B07CKSMBWN/ref=sr_1_808?dchild=1&qid=1624647585&rnid=14284832011&s=alexa-skills&sr=1-808,"Challenging word game to train your gray matter and extend your vocabulary.  Rules are simple: you tell the letter, app tells next letter, who ends with a complete word loose the round.  So far it plays only with single words (so it will never guess an Old English Sheepdog or a Whale Shark for instance). You can use only nouns and never names, cities or else.  If you face problems with one letter recognition, try to use NATO phonetic alphabet: : Alfa, Bravo, Charlie, Delta, etc.  Or just try saying any word starting with your letter."
You and the Beanstalk,https://www.amazon.com/Earplay-You-and-the-Beanstalk/dp/B07BTM8W3G/ref=sr_1_815?dchild=1&qid=1624647585&rnid=14284832011&s=alexa-skills&sr=1-815,"Are you ready climb the beanstalk to find your mother a birthday gift above the clouds? We hope you enjoy this Earplay interactive audio fairytale adaptation co-produced with WBUR, Boston's NPR station. With Earplay, you can enjoy audio stories you play with your voice, featuring voice acting and sound effects like in a radio drama. Experience this exciting new storytelling medium where you become part of the story, interacting with characters to affect how the events unfold."
Hot Potato,https://www.amazon.com/ToNic-Innovations-LLC-Hot-Potato/dp/B07C6QV6GV/ref=sr_1_814?dchild=1&qid=1624647585&rnid=14284832011&s=alexa-skills&sr=1-814,"You played it as a kid. Now your kids and grandkids can play an updated version of the classic children's game Hot Potato! Hot potato will give you hours of family fun. Simply ask ""Alexa, open Hot Potato."" Follow the simple prompts and play within seconds. The game only requires an object (preferably a small ball) to pass around.  The rules are simple. The music begins, and you pass the ""hot potato"" to the next player. The person holding the ""Hot Potato"" when the music stops is eliminated. 5 Star Reviews help us further develop this skill. For every five 5 star reviews we receive, we will add new music packs. ENABLE NOW"
Kid's Color Identification Game,https://www.amazon.com/NerdyPupStudios-Kids-Color-Identification-Game/dp/B07BQFYK17/ref=sr_1_816?dchild=1&qid=1624647585&rnid=14284832011&s=alexa-skills&sr=1-816,"The Kid's Color Identification Game will ask your child to name the color of objects to help them recall an image of an object and its associated color. This will also help build on their listening and speaking skills. This game will ask questions for 5 rounds each time and also confirm the correct color for the object asked so your child can learn. To get started, say ""Alexa, open Kid's Color Game"" and say ""yes"" once you are ready to start. Alexa will ask for the color of a certain object and all your child will have to do is name the color. We are constantly working on adding more objects to the game!"
The Marco Polo Game,https://www.amazon.com/Doug-Slates-Marco-Polo-Game/dp/B07CGPHL35/ref=sr_1_809?dchild=1&qid=1624647585&rnid=14284832011&s=alexa-skills&sr=1-809,"So easy to play! Just say ""Alexa, open The Marco Polo"" game and  let the fun begin!"
Tiny Giant,https://www.amazon.com/Carlos-Chacon-Tiny-Giant/dp/B07C6SLKB9/ref=sr_1_813?dchild=1&qid=1624647585&rnid=14284832011&s=alexa-skills&sr=1-813,"Play with your family, group of kids, friends or grown ups. You will share many laughs with your loving ones while playing this game together.  The game has up to 25 levels, changing the speed and amount of actions that the people has to do.  We hope you like it! To open the skill say: ""Alexa open tiny giant"" To start the game say: ""Alexa let's go"" To move to the next level: ""Alexa next level"" To move to the previous level: ""Alexa previous level"" To set a specific level: ""Alexa set level to six"" To exit the game: ""Alexa quit"" Have fun!"
What Color for Kids,https://www.amazon.com/Jordana-What-Color-for-Kids/dp/B07C851H3M/ref=sr_1_811?dchild=1&qid=1624647585&rnid=14284832011&s=alexa-skills&sr=1-811,"This educational color guessing game provides your kids with heaps of fun and learning. Alexa will ask what color an object or animal is and you need to guess the correct color. Alexa will ask 5 questions per game and you’ll earn a gold star for each correct color! Please share any suggestions you have and if you like this skill let us know by giving us a rating! More info: - For preschool children - Provides a wonderful opportunity for family bonding - Games help children think strategically, solve problems creatively and develop social skills In development: - Visual aids for the Amazon Echo Show and Spot"
Animal Jokes,https://www.amazon.com/Thorton-Animal-Jokes/dp/B07C7N84PQ/ref=sr_1_812?dchild=1&qid=1624647585&rnid=14284832011&s=alexa-skills&sr=1-812,"The skill will tell you an Animal joke in question format, then Alexa will give you the answer when you are ready to hear it."
Say Boom Kids,https://www.amazon.com/Verto-Lab-Say-Boom-Kids/dp/B07BQC6T49/ref=sr_1_817?dchild=1&qid=1624647588&rnid=14284832011&s=alexa-skills&sr=1-817,"Say Boom Kids is an easier version of Say Boom. Say Boom is a fast-paced word game. In this game, you will need to reply with a BOOM at on any number that is a multiple of 7 or contains the digit 7. Stimulate your grey matter in this engaging game! HOW TO PLAY: Alexa: ""2"" You: ""3"" Alexa: ""4"" You: ""Boom!"" Alexa: ""6"" And so on... FEEDBACK: If you like the game, please leave a review. If something is wrong or you've had a bad experience, please write us before leaving a negative review at info@vertolab.com, thank you! Enjoy playing"
Easter Bunny Egg Hiding Game,https://www.amazon.com/Easter-Bunny-Egg-Hiding-Game/dp/B07BJN374L/ref=sr_1_820?dchild=1&qid=1624647588&rnid=14284832011&s=alexa-skills&sr=1-820,This is a game that simulates the fun of hiding easter eggs. Just answer a few simple questions to find a great spot to hide out in the yard or in a room in your home.
Would You Rather Family,https://www.amazon.com/labworks-io-ltd-Would-Rather-Family/dp/B07BQ73BJT/ref=sr_1_818?dchild=1&qid=1624647588&rnid=14284832011&s=alexa-skills&sr=1-818,Are you ready to answer the most ludicrous and silly questions ever created for Alexa that are written especially for kids? Would you rather Cuddle a Walrus or Tickle an Elephant? Would you rather have Hair for Teeth or Teeth for Hair? Play alone or with friends and family and burst out in laughter over their answers It's excruciating fun for everyone!
Snakes and Ladders,https://www.amazon.com/Ricardo-Snakes-and-Ladders/dp/B07BJ8YBQ9/ref=sr_1_821?dchild=1&qid=1624647588&rnid=14284832011&s=alexa-skills&sr=1-821,"Classic snakes and ladders built in into an Alexa skill. The goal of the game is to get to the square one hundred by rolling a dice. You will be playing against Alexa, so may the odds be with you. This skill does not require any special requirements."
Play Time Ideas,https://www.amazon.com/BB-Labs-Play-Time-Ideas/dp/B07BPM6CN9/ref=sr_1_819?dchild=1&qid=1624647588&rnid=14284832011&s=alexa-skills&sr=1-819,"Play Time Ideas is a skill that was made in partnership with preschool and school-age children, designed to give a random creative idea each time the skill is opened. Most can be done independently, or with family or friends. So, stretch those creative muscles and get playing!"
Chess With Morgan,https://www.amazon.com/Chicmomo-Inc-Chess-With-Morgan/dp/B07BGT6VZP/ref=sr_1_823?dchild=1&qid=1624647588&rnid=14284832011&s=alexa-skills&sr=1-823,The skill plays chess. Chess is unique in a sense because it allows users to make moves with or without the board. With this skills young players can choose lower levels and have a board to make Alexa's moves. More advanced players can play the entire game with Alexa using voice. The skill allows user to select standard times and delays as well as an approximate ELO rating. The game uses stockfish which is a very strong engine.
"Name, Place, Animal, Thing",https://www.amazon.com/Amazapps-Name-Place-Animal-Thing/dp/B07BF956XW/ref=sr_1_824?dchild=1&qid=1624647588&rnid=14284832011&s=alexa-skills&sr=1-824,"Name, Place, Animal, Thing is a fun mind game where Alexa challenges you to write down as many (1) names, (2) places, (3) animals, and (4) things that start with the letter Alexa randomly selects. This game is lots of fun to play for kids and adults alike and is great for all ages. We send a huge thank you for enabling the game on your Amazon Alexa speaker and playing! If you enjoyed Name, Place, Animal, Thing, please take a moment to leave a 5 star review and tell your friends =)"
bucket filler,https://www.amazon.com/Praveen-bucket-filler/dp/B079SMVQNK/ref=sr_1_830?dchild=1&qid=1624647588&rnid=14284832011&s=alexa-skills&sr=1-830,This is a game to collect points. based on the points levels parents can have prizes.
The Unlucky Adventures of Classroom 13,https://www.amazon.com/Unlucky-Adventures-Classroom-13/dp/B07BHV2LWB/ref=sr_1_822?dchild=1&qid=1624647588&rnid=14284832011&s=alexa-skills&sr=1-822,"For fans of Sideways Stories from Wayside School, Captain Underpants, and Roald Dahl, Classroom 13 is the perfect adventure for kids of all ages.     Don't worry, there's no homework in Classroom 13, just weird, wacky, and wild adventures—that YOU get to choose!   When unlucky teacher Ms. Linda LaCrosse finds a magic lamp, she releases a genie—sorry, djinn—who agrees to grant each of her students ONE WISH. Now it's YOUR TURN! What would YOU do with one MAGIC WISH? This interactive storytelling experience puts you in control as you choose where and how the story unfolds. Put on your fun hat and experience hundreds of unique adventures with the world’s wonkiest classroom. Just say ""Alexa, open Classroom Thirteen"" to get started. If your children enjoy the audio adventures, make sure to check out the book series, starting with Texas Library Association’s 2018 Texas Bluebonnet Award nominee, The Unlucky Lottery Winners of Classroom 13!"
Color Teacher,https://www.amazon.com/Mayonnaise-Studios-Color-Teacher/dp/B07B1TVT8L/ref=sr_1_829?dchild=1&qid=1624647588&rnid=14284832011&s=alexa-skills&sr=1-829,"Your kids can learn colors in a fun and engaging way with this skill! Alexa will pick a random every day object, phrase, or other common sense idea to quiz your kids on, and then keep going as long as they want. Some fun examples: * ""What color is the part of a watermelon that you eat?"" * ""What color are strawberry milkshakes?"" * ""Fill in the blank: I'm ___ with envy!"" * ""What do you get when you mix yellow and blue?"" Your kids will have a blast learning about colors this way! Maybe you'll learn some things too!"
The Oddly Uncanny Fannee Doollee,https://www.amazon.com/The-Oddly-Uncanny-Fannee-Doollee/dp/B079JQP891/ref=sr_1_832?dchild=1&qid=1624647588&rnid=14284832011&s=alexa-skills&sr=1-832,"Can you make sense of Fannee Doollee? Fannee is a fun girl to know, once you have her figured out. Fannee Doollee is a fun word puzzle requiring observation, deduction and savvy.Through a series of three challenges you need to try and understand this very peculiar young lady."
Adventure Farm,https://www.amazon.com/Carvin-Digital-Media-LLC-Adventure/dp/B079KWM2F8/ref=sr_1_831?dchild=1&qid=1624647588&rnid=14284832011&s=alexa-skills&sr=1-831,"This simple adventure game lets you explore life in a barn from the point of view of several animals. As you play the game, look to see how the stories overlap. A fun game for kids learning to use Alexa."
