skill_name,skill_link,skill_description
PSAT Word of the Day,https://www.amazon.com/PSAT-Word-of-the-Day/dp/B078V1HYBD/ref=sr_1_1455?dchild=1&qid=1624647319&rnid=14284832011&s=alexa-skills&sr=1-1455,PSAT Word of the Day gives you a random vocabulary word. The PSAT is taken before the SAT.  This application is great for middle schoolers or teenagers. This is only available in US English.
Money Manager,https://www.amazon.com/DennyYanni-Money-Manager/dp/B078V1RJWF/ref=sr_1_1454?dchild=1&qid=1624647319&rnid=14284832011&s=alexa-skills&sr=1-1454,"For my skill, I created 7 intents and each intent has a certain use. The purpose of my skill is to help kids manage their money and see their progress towards their goal. Some features are depositing money, withdrawing money, and checking your current balance. No prerequisites needed."
Animal Guesser,https://www.amazon.com/Megan-Heysham-Animal-Guesser/dp/B078V113SN/ref=sr_1_1456?dchild=1&qid=1624647319&rnid=14284832011&s=alexa-skills&sr=1-1456,"Which is faster, a hummingbird or a horse? Which is taller, an ostrich or a giraffe? Which is heavier, an elephant or a hippopotamus? Think you know? Play this game to find out! Animal guesser is a game where you try to guess which animals are taller, faster, and heavier."
Telling Time,https://www.amazon.com/dzhou-Telling-Time/dp/B078V5RH8K/ref=sr_1_1453?dchild=1&qid=1624647319&rnid=14284832011&s=alexa-skills&sr=1-1453,"With this Skill, you can practice telling time and doing calculations with time. This Skill has currently three modes: learn mode, identify mode, and math mode. The identify mode requires an Echo Show or Echo Spot in order to view images. The learn and the math mode can be accessed with any device. Recommended to use the Alexa app on your mobile device to view contents better. Developed in December 2017"
When I Grow Up (Career ideas for kids),https://www.amazon.com/When-Grow-Career-ideas-kids/dp/B078V6LZSF/ref=sr_1_1452?dchild=1&qid=1624647319&rnid=14284832011&s=alexa-skills&sr=1-1452,What do you want to be when I grow up? Career ideas for kids based on things they like.
Math Championship,https://www.amazon.com/adesh-shah-Math-Championship/dp/B078V8Q3QW/ref=sr_1_1450?dchild=1&qid=1624647319&rnid=14284832011&s=alexa-skills&sr=1-1450,"The 'Math Championship' skill is for kids ( 6 to 10 years ).  Kids will surely have fun learning tables with Alexa. It can help lean tables and play quiz about it.  You can say, 1. Alexa, ask Math Championship, to tell me table of {Number} 2. Alexa, ask Math Championship, to start a game (for tables from 1 to 11, randomly) 3. Alexa, ask Math Championship, to ask me table of {Number} PS: Kids from my family adore learning tables with it ( The skill neither requires any permission nor asks for any personal information )"
Smart Buddy,https://www.amazon.com/Rachit-Technology-Pvt-Ltd-Smart/dp/B078VFY258/ref=sr_1_1449?dchild=1&qid=1624647319&rnid=14284832011&s=alexa-skills&sr=1-1449,"Smart Buddy, is your true buddy, with whom, you can have fun while learning. Here you can ask for -  General Knowledge quiz or Math or Spelling •General Knowledge quiz: - Smart Buddy will ask you 10 questions, each question will have 4 answers, out of which only 1 answer is correct. For each question you answered correctly, you will get 100 points, so for 10 questions you will get 1000 points.  •Math: - You can ask Smart Buddy, simple math calculations like addition, subtraction, multiplication or division of any 2 numbers, n then Smart Buddy will answer your questions. •Spelling: - Here Smart Buddy will give you a word to spell. After each word, 10 sec. pause is given to write down the spelling. Before launching of the skill, get paper and pen to write your spelling. In the end Smart Buddy will give you the correct answer/spelling.  Smart Buddy is very simple to use.  To get started say, ""Alexa, open Smart Buddy” Or ""Alexa, ask Smart Buddy to start General Knowledge"" Or ""Alexa, ask Smart Buddy to start Math” Or ""Alexa, ask Smart Buddy to start Spelling” Features of the skill – •True buddy •Designed for kids ( kids friendly ) •COPPA Compatible •Improves General Knowledge •Math Revision •Improves spelling Good Luck!!!"
Wiki Math History,https://www.amazon.com/JuLin-Wiki-Math-History/dp/B078V6ZSL6/ref=sr_1_1451?dchild=1&qid=1624647319&rnid=14284832011&s=alexa-skills&sr=1-1451,"Math not only includes numbers and operations, there are much more interesting histories behind. On the Wikipedia, many people place effort into organizing these stories. However, for children without high attention and fast reading speed, these knowledge are hard to go through. This skill is prompted to jump into the certain section and read out the content for children. This skill can to jump into the certain section and read out the content for children. Not only helping students to study math history, this skill also makes tired students into sleep. Maybe it has potential to be a therapy for helping sleep."
Mrs. Ilten 5th Grade Updates,https://www.amazon.com/Mrs-Ilten-5th-Grade-Updates/dp/B078VV7FHC/ref=sr_1_1443?dchild=1&qid=1624647319&rnid=14284832011&s=alexa-skills&sr=1-1443,Hear updates from Mrs. Ilten's 5th grade classroom.
PSAT Word of the Day,https://www.amazon.com/PSAT-Word-of-the-Day/dp/B078V1HYBD/ref=sr_1_1457?dchild=1&qid=1624647321&rnid=14284832011&s=alexa-skills&sr=1-1457,PSAT Word of the Day gives you a random vocabulary word. The PSAT is taken before the SAT.  This application is great for middle schoolers or teenagers. This is only available in US English.
logic_gates,https://www.amazon.com/saylis-space-logic_gates/dp/B078VWFVTR/ref=sr_1_1442?dchild=1&qid=1624647319&rnid=14284832011&s=alexa-skills&sr=1-1442,"This skill help kids to know about logic gates. It covers 7 logic gates  i.e AND,OR,NOT,NAND,NOR,EXOR and EXNOR gates. It contains the details of logic gate symbol along with its truth table. Skill would brief about  the logic gates and would ask kids to query which logic gate they want to understand. Once kid is done with the understanding ,he/she can ask Alexa to stop."
KS3 Science,https://www.amazon.com/Skyraster-Technologies-KS3-Science/dp/B078T1M7V3/ref=sr_1_1463?dchild=1&qid=1624647321&rnid=14284832011&s=alexa-skills&sr=1-1463,"Learn key stage 3 science with over 100 fact-bites. Just ask KS3 science for biology, chemistry or physics and you'll be on top of your science in no time. Key stage three is part of the UK National Curriculum, however this app is suitable for supplementing Junior High Science knowledge in the U.S."
Angle Info,https://www.amazon.com/Nishita-Angle-Info/dp/B078TZSRBX/ref=sr_1_1459?dchild=1&qid=1624647321&rnid=14284832011&s=alexa-skills&sr=1-1459,This skill help kids to obtain knowledge about angles. It tells them whether a given angle is acute or obtuse etc. Also helps them learn angles like complete and explementary angles.
Family Tree,https://www.amazon.com/Allison-Chan-Family-Tree/dp/B078TS4CPY/ref=sr_1_1460?dchild=1&qid=1624647321&rnid=14284832011&s=alexa-skills&sr=1-1460,Just a simple application that returns what you should call your relatives
Multiplication Teacher,https://www.amazon.com/Nicolas-Fournier-Multiplication-Teacher/dp/B078TQGCLL/ref=sr_1_1461?dchild=1&qid=1624647321&rnid=14284832011&s=alexa-skills&sr=1-1461,"Multiplication teacher is a skill that allows you to practice your multiplication tables. You can begin by saying ""Alexa, multiplication teacher"". The skill will then ask which multiplication table you want to practice. For example ""Practice multiplication by two"" will ask you 10 questions around the table of 2. At the end you'll get a score to know how many good answers you got."
Multiplication Tables,https://www.amazon.com/Planeta-Software-Multiplication-Tables/dp/B078T33PQY/ref=sr_1_1462?dchild=1&qid=1624647321&rnid=14284832011&s=alexa-skills&sr=1-1462,Easy and effective learning method to get children to learn and study multiplication tables. Children can learn by listening and seeing and can also answer the multiplication tables at the moment the child decides to be evaluated. It is wonderful and children will enjoy it! Multiplication tables is compatible with Echo and Echo Show
Daily Words,https://www.amazon.com/Steve-Ng-Daily-Words/dp/B078S3Q3W9/ref=sr_1_1470?dchild=1&qid=1624647321&rnid=14284832011&s=alexa-skills&sr=1-1470,"Whether you want to improve vocabulary or even your SAT Score, Words will allow you to learn a new word everyday! Simply ask Words for the ""word of the day""."
Time Phrase,https://www.amazon.com/the-war-sniper-Time-Phrase/dp/B078RSMLK6/ref=sr_1_1472?dchild=1&qid=1624647321&rnid=14284832011&s=alexa-skills&sr=1-1472,"Kids not only need to know how to read time from digital and analog clocks but also should know the correct interpretation of time when told by others. Hence this skill throws some random phrases related to time ""quarter past 12"" for instance. If the user (kids mostly) replies with proper answer, the skill will appreciate otherwise will tell the correct answer if given wrong."
World Capitals,https://www.amazon.com/Terzopoulos-World-Capitals/dp/B078RV46K1/ref=sr_1_1471?dchild=1&qid=1624647321&rnid=14284832011&s=alexa-skills&sr=1-1471,"The skill informs the user about a capital of a random country of the world. All of 195 countries are included. The app is best suited for kids and grown ups that wish to learn every capital of the world. You can use phrases such as: ""Alexa, tell me a capital from World Capitals"" or ""Alexa, get a capital from World Capitals"" and you will hear for example, ""The capital of Germany, is Berlin""."
Comprehensive Passages for Kid's,https://www.amazon.com/Accenture-Services-pvt-ltd-Comprehensive/dp/B078S5L5W5/ref=sr_1_1469?dchild=1&qid=1624647321&rnid=14284832011&s=alexa-skills&sr=1-1469,"Ths skill is activated by wake word of ""Alexa, open Comprehensive Passages"". This skill has amazon polly support where user can talk to alexa in english language only but user can ask alexa to speak in many polly supported languages by saying just as ""get English/French.."". This skill takes input as English Language & but it can delivers response speech in multiple polly languages. The passage stories are dynamically streamed from S3 environment where it has a capability of uploading many stories into S3 & listen through alexa with out any code changes. When alexa streaming the story user can jump to the next story by just saying ""Next Story""."
Top Children's Books Quiz,https://www.amazon.com/Rachit-Kataria-Childrens-Books-Quiz/dp/B078SBN9SY/ref=sr_1_1468?dchild=1&qid=1624647321&rnid=14284832011&s=alexa-skills&sr=1-1468,Simply ask the app about any of your favorite children's books or start a quiz and learn!
Outer Space Alice,https://www.amazon.com/Outer-Space-Alice/dp/B078SH18NR/ref=sr_1_1466?dchild=1&qid=1624647321&rnid=14284832011&s=alexa-skills&sr=1-1466,"Outer Space Alice is a fun Alexa skill for kids. The story follows Alice, a teenage astronaut on the International Space Station. Kids can ask her where she is and Alice will give them the real ISS position orbiting the earth and a fun fact about the location. Alice's companion is a robot named Pierre - he has some fascinating facts about oceans, continents and countries. With Outer Space Alice, kids learn about the International Space Station, geography, languages and other fun facts about the world."
The Space Travel,https://www.amazon.com/Sachin-Naik-The-Space-Travel/dp/B078SD1N19/ref=sr_1_1467?dchild=1&qid=1624647321&rnid=14284832011&s=alexa-skills&sr=1-1467,"""The space travel"" is a interactive virtual tour to the planets in the solar system. It engages kids in a intuitive way.This helps them gain interesting knowledge about the planets and solar system in a entertaining and enjoyable way. This tour is a guided travel to each of the planets in the solar system in a virtual spaceship helping the user make decisions.you can choose a single planet to visit or you can take a tour to the entire solar system.You have the option to come back to earth and stop the tour at each step/planet. There are supporting cards displayed on the Alexa app (Or echo show) to help kids get further insight.  Along with kids, this can be great amusing and informative thing to the adults as well. If you like this skill please rate it and feedback,suggestions most welcome."
Word Master,https://www.amazon.com/sayak-Word-Master/dp/B078SKK7GX/ref=sr_1_1465?dchild=1&qid=1624647321&rnid=14284832011&s=alexa-skills&sr=1-1465,Want to learn new words and synonyms ? Here is Word Master. It helps you to expand your vocabulary which in turn makes you feel smart.
Animal Guesser,https://www.amazon.com/Megan-Heysham-Animal-Guesser/dp/B078V113SN/ref=sr_1_1458?dchild=1&qid=1624647321&rnid=14284832011&s=alexa-skills&sr=1-1458,"Which is faster, a hummingbird or a horse? Which is taller, an ostrich or a giraffe? Which is heavier, an elephant or a hippopotamus? Think you know? Play this game to find out! Animal guesser is a game where you try to guess which animals are taller, faster, and heavier."
Geography Genius,https://www.amazon.com/Lawrence-Young-Geography-Genius/dp/B078SKNBS5/ref=sr_1_1464?dchild=1&qid=1624647321&rnid=14284832011&s=alexa-skills&sr=1-1464,"Geography Genius is a fun educational game to help kids learn the countries and cities of the world.  The game can be played in one player or multi-player mode.  The game involves players alternating saying countries and cities that start with the last letter of the previously said place.  The goal is to get the highest possible score. Ex. First player says “United States”.  Next player can say “Seattle” How to Play To start the game say: “Alexa, start Geography Genius” At the welcome prompt say a game mode.  Ex. “One player” or “Multiplayer” At the next prompt say a country or a city. Ex. “United States” Then the next player has to say a country or a city that starts with the last letter of the previous place Continue until you or your team can’t think of anymore valid countries or cities. Now you know how to play! Get ready to start becoming a geography genius!  Game Modes One player: In one player mode you compete with yourself to earn the highest possible score, while playing alongside the “Geography Genius”.  To start the game, the player says a country or a city, then the “Geography Genius” will say a place.  On each turn a player has three guesses.  If the three guesses are used up, any remaining skips will be used.  If no skips remain the player gets the final game score. Multi-player: In multi-player mode you work as a team, alternating players each turn, to earn the highest possible score.  To start the game, a player says a country or a city, then the next player says a place that starts with the last letter of the previous place.  This continues until the game ends.  On each turn a team only has three guesses.  If the three guesses are used up, any remaining skips will be used.  If no skips remain the team gets the final game score. Useful In-Game Utterances Say “rules” at welcome prompt to get the game rules Say “Alexa, help” at any point to get help Say “Alexa, stop” or “Alexa, cancel” at any point and you will be prompted to exit the game Say “Alexa, exit” at any point to exit Geography Genius.   Say “score” or “stats” at an in-game prompt to get the game stats. Say “more info” at an in-game prompt to get details of the most recently said place. Say “skip” at a prompt to skip the current turn, and receive a new random letter.  This uses up a skip."
SCIENCE MUSEUM,https://www.amazon.com/UR-SCIENCE-MUSEUM/dp/B078RRFZQ2/ref=sr_1_1473?dchild=1&qid=1624647323&rnid=14284832011&s=alexa-skills&sr=1-1473,Science Museum contains information on the discoveries of over fifteen famous scientists --- from Ada Lovelace who invented computer processing to Emmett Chapelle who discovered bioluminescence. Users can either ask Science Museum about the scientists and their discoveries or start a quiz.
Space Brain,https://www.amazon.com/Chris-B-Space-Brain/dp/B078RK9QFR/ref=sr_1_1476?dchild=1&qid=1624647323&rnid=14284832011&s=alexa-skills&sr=1-1476,"Space Brain Alexa skill for kids and adults alike. Learn about our Solar System! --- Educational app for teaching  kids (and adults alike) about the planets, stars, and other objects that reside within our Galaxy. Study for your exam in your free time using this free Alexa skill. Target Audience: <b>Grades 5-9</b>. keywords: space,brain,challenge,alexa,app,fact,skill,learning,education,planets,kids ### HOW TO USE: YOU: Alexa, ask Space Brain for a quiz. ALEXA: Ok. I will ask you 10 questions about our Solar System. Question 1. True or False. Neptune has 14 moons. YOU: True ALEXA: Correct! Here is your next question... ... ALEXA: You scored 7 out of 10, you passed! Well done. Ask for another quiz to keep learning! <hr/> <b> I can also tell you separate facts about the planets that might help you with the quiz:</b> YOU: Alexa, ask Space Brain for a fact on Jupiter ALEXA: I know about Jupiter, here is a quick fact: The Great Red Spot is a huge storm on Jupiter. YOU: Alexa, ask Space Brain for a fact ALEXA: ..."
Sight Words,https://www.amazon.com/Gean-Martinez-Sight-Words/dp/B078RR9PJY/ref=sr_1_1474?dchild=1&qid=1624647323&rnid=14284832011&s=alexa-skills&sr=1-1474,Kids can improve their spelling of Sight Words with this skill. The Sight Words skill will prompt the user to spell a sight word and keep score. Try to beat your previous performance.
Bean Counter,https://www.amazon.com/Madziki-Bean-Counter/dp/B078QVD4XP/ref=sr_1_1482?dchild=1&qid=1624647323&rnid=14284832011&s=alexa-skills&sr=1-1482,"Background: On weekends my kids and I would practice simple math by adding and subtracting groups of coffee beans.  For some reason they associated the coffee beans with their father so they called them ""Daddy Beans"".   This skill will allow you to take simple math quizzes and keep track of your score as you go along. The Skill: This skill will take you through a quiz of 5 questions.  The skill keeps track of the users level and progressively makes the questions harder.  Currently simple addition and subtraction is supported. This skill is Alexa Show and Spot enabled. Please leave a positive review if you find this skill helpful. Options: Alexa, open bean counter  (will ask you to take a quiz) Alexa ask bean counter to quiz me (to directly take a quiz) Alexa pause (pauses the current quiz) Alexa resume (resumes the current skill) Alexa stop (stops the bean counter skill)"
Monkey Math - Fun Math Practice,https://www.amazon.com/Monkey-Math-Fun-Practice/dp/B078RQ4XWS/ref=sr_1_1475?dchild=1&qid=1624647323&rnid=14284832011&s=alexa-skills&sr=1-1475,"Monkey Math - A fun Math practice This unique skill provides real world math word problems in interesting and fun way, and enable kids to understand and apply their math knowledge in the real life. The skill has different categories and levels of difficulty (easy, medium or hard) for children of different ages. The skill introduces a monkey character Boo boo to make it engaging for the children and also rewards them as they answer correctly. There are also, different medals you get as you collect more bananas as rewards.  There are categories available are addition, subtraction, multiplication, division, times table, greater or lesser, place value."
Animals 101,https://www.amazon.com/Cpg-Animals-101/dp/B078QYPMSJ/ref=sr_1_1481?dchild=1&qid=1624647323&rnid=14284832011&s=alexa-skills&sr=1-1481,"Animal 101 is a fun, yet educating skill designed for kids. It will keep them entertained for hours."
Space Mods,https://www.amazon.com/a-tomm-Space-Mods/dp/B078PQ4BWV/ref=sr_1_1488?dchild=1&qid=1624647323&rnid=14284832011&s=alexa-skills&sr=1-1488,"You’ve been marooned on planet Faraway. You’ll need to answer modulus questions to fuel your trip Home. When we divide two numbers, we get a quotient and a remainder. For example, 8 divided by 2 has a quotient of 4, and a remainder of 0. On the other hand, 13 divided by 4 has a quotient of 3 and a reminder of 1. The modulus is the remainder of dividing two integer numbers. You can use mod as a verb like divide or multiply. 8 modulus 2 is 0, and 13 modulus 4 is 1."
My Math Tutor,https://www.amazon.com/Emma-Caraher-My-Math-Tutor/dp/B078Q3PRDY/ref=sr_1_1487?dchild=1&qid=1624647323&rnid=14284832011&s=alexa-skills&sr=1-1487,"My Math Tutor is intended to quiz elementary aged students on their common core math skills. The common core topics and levels are defined by the State Standards Initiative in the US (more details here: corestandards.org). Not all common core topics are covered, but many are. The topics included in this app include addition, subtraction, multiplication, division, next number, number comparison, odds and evens, adding to ten, and place values. The grade levels covered in this app include kindergarten to fifth grade. More topics and grade levels will be incorporated in the future. There are currently three themes included in this skill: basic, cute, and superhero. The basic theme will have regular math problems, whereas the cute and superhero themes will be a word problem on the same topics. The cute theme is about puppies and kittens, and the superhero theme is about saving citizens. More themes will be included in the future. Note: currently, the answers need to be given in a phrase like ""it is 9"" or ""maybe 2""."
Robbery Math,https://www.amazon.com/J-W-Robbery-Math/dp/B078QGJ9GQ/ref=sr_1_1486?dchild=1&qid=1624647323&rnid=14284832011&s=alexa-skills&sr=1-1486,"Agent, I'm Captain Alex, and I need your help. Three robbers are destroying our city! There is only one way to stop them. You need to solve addition problems to catch these robbers and put an end to the mayhem. So, what do you say? Do you accept this mission? Say, ""Alexa, play Robbery Math"" to begin catching the robbers. We're all counting on you! Questions or comments? Don't hesitate to reach out to us at robbery.math@gmail.com. I'll get back to you as soon as possible."
Duckets,https://www.amazon.com/Tyars-MEDIA-Duckets/dp/B078QML8NM/ref=sr_1_1485?dchild=1&qid=1624647323&rnid=14284832011&s=alexa-skills&sr=1-1485,"Duckets is a fun, voice interactive, educational skill that allows students to answer questions, and earn reward points called duckets.  You use these duckets as a reward currency in your home and allow your child to redeem prizes or accolades."
United States Trivia,https://www.amazon.com/paano-United-States-Trivia/dp/B078QT16T1/ref=sr_1_1484?dchild=1&qid=1624647323&rnid=14284832011&s=alexa-skills&sr=1-1484,A large collection of United States Trivia questions and answers. How many questions can you answer correctly?  How much do you actually remember? Take our quiz and see just how much you know about the events that shaped our great nation!
Spell on the Phone,https://www.amazon.com/kaluo-Spell-on-the-Phone/dp/B078RCJZ43/ref=sr_1_1480?dchild=1&qid=1624647323&rnid=14284832011&s=alexa-skills&sr=1-1480,"Welcome to the Alexa 'Spell on the Phone' Skill. Would it not be great: if you spoke clearly on the phone? This Skill helps you to do exactly that, by avoiding confusion, when spelling on the phone. It is based on the official international spelling alphabet, used by I.C.A.O, I.T.U and ANSI."
numbers guru,https://www.amazon.com/Personal-numbers-guru/dp/B078QTMMLR/ref=sr_1_1483?dchild=1&qid=1624647323&rnid=14284832011&s=alexa-skills&sr=1-1483,"1. Enable the skill. 2. Begin the skill by saying, Alexa, start numbers guru. 3. Choose the difficulty level (Easy, Medium or Hard) 4. Alexa will begin the questions, reply answers with numbers 5. Alexa will keep track of your score as you go. And also highest score.  6. While skill in in progress, You can say following,  i. 'I don't know' to skip a question,  ii. 'Repeat' to hear the question again,  iii.'start over' or 'restart'  to restart the session. (This will reset your score too) iv.'Stop' to end the session, vi.'What is my score' to know your ongoing sessions score 'vii.change my level to <easy> or <medium> or <hard> ' this will change difficulty level of the session on the go. viii.' Help'.  to understand the skill better.  Alexa will respond accordingly for above key words.  7. Ultimate math skill for Alexa. Unlimited math questions. 8. Provide feed back to improve this skill. Will add them as required. few hacks -- ***Always say Repeat to hear the question again or to gain more time  to answer. *** *** Repeat or saying don't know are not counted for scores*** *** In each level, questions starts easier, the skill smartly changes the difficulty level within each level.*** Reply your answers to the questions with numbers for all kind of questions including word problems.  Example  3 Pens + 4 Pens = 7. Keeps track of highest score."
highschooler,https://www.amazon.com/Matthew-Wong-highschooler/dp/B078RFSR7C/ref=sr_1_1479?dchild=1&qid=1624647323&rnid=14284832011&s=alexa-skills&sr=1-1479,"As a high school student, one has to juggle many conflicting priorities such as school, part-time work and activities for fun. Every week the player have fixed number of free hours for school, work and fun activities and the player has to choose how to allocate those free times. By the end of each week a summary report will be provided to show how well/poor they did."
Autism Help,https://www.amazon.com/Daphne-Mallory-Autism-Help/dp/B078RG49WP/ref=sr_1_1478?dchild=1&qid=1624647323&rnid=14284832011&s=alexa-skills&sr=1-1478,"Autism Help is designed for parents and caregivers who are busy and overwhelmed, to use the convenience of Amazon's Echo device to teach functional, social and verbal skills. You will be offered skills to work on,  with each step of that skill provided. You can work on multiple areas at a time, and Alexa will track your progress.   There's applause to reward children as they complete each step, and music to ease the stress of completing a step. Why Autism Skills? I want to see children with autism grow and express their creativity and realize their dreams. I don't want the lack of verbal, functional or social skills to hold them back! A little every day makes a huge difference. Try Autism Skills...one skill at a time!"
The Trailman Oath and Motto,https://www.amazon.com/The-Trailman-Oath-and-Motto/dp/B078RHN2SH/ref=sr_1_1477?dchild=1&qid=1624647323&rnid=14284832011&s=alexa-skills&sr=1-1477,Repeat the Trail Life USA Trailman Oath and Motto.  Ask Alexa to help your Trailman learn the Trailman Oath and Motto.
Roller Coaster Facts,https://www.amazon.com/cc506-Roller-Coaster-Facts/dp/B078N2Y63K/ref=sr_1_1489?dchild=1&qid=1624647325&rnid=14284832011&s=alexa-skills&sr=1-1489,An Alexa skill that describes interesting roller coaster facts
Animal Rescue,https://www.amazon.com/www-opearlo-com-Panda-Rescue/dp/B078LL5ZL3/ref=sr_1_1496?dchild=1&qid=1624647325&rnid=14284832011&s=alexa-skills&sr=1-1496,"With multiple interactive stories to choose from, Animal Rescue offers fun, engaging adventures for ages five and older. Children and families first select an animal to rescue, and then the journey begins! INTERACTIVE STORIES --Panda Rescue-- (10 levels) You’ve just been accepted as a volunteer for the Panda Wilderness School, which is a Conservation and Research Center for the Giant Panda in Wolong, China. They’ve just rescued an orphaned baby panda from the forest, and you are the assigned caretaker! Your job is to keep your baby panda healthy as it develops from a baby to an adult, and to teach it important life skills so it can be released back into the wild when it’s grown up. --Tiger Rescue-- (13 levels) You've been chosen to travel to Chitwan National Park in Nepal to learn how to help Bengal tigers. While you're there, you'll stay at the home of a young park ranger named Dhanvi. Your job will be to watch and protect one of the tigers in the park. You'll follow your tiger as it grows from a tiny baby into a strong, proud adult. You'll learn about all the things your tiger needs to survive, and help them as they face the challenges of growing up in a jungle. --Turtle Rescue-- (14 levels) You've been invited to join the Archie Carr Center for Sea Turtle Research in Florida, as they try to learn more about the life of sea turtles. On this adventure across the Atlantic Ocean, you’ll explore oceans and beaches, learn how to scuba dive, meet some of the world’s strangest animals, and make friends along the way. Your baby turtle is named Finn -- unlock this story to discover whether baby Finn is a boy or girl, and start your adventures in the sea! --Penguin Rescue-- Coming soon! TIPS FOR PARENTS Each story has between 10 and 14 levels. We recommend playing one or two levels at a time, which provides an engaging 10-minute interaction. If you don’t hear the prompt, just say “repeat.” All of our adventures involve the concept of conservation, to help build awareness of the importance of protecting our planet and vulnerable species. Content is suitable for ages five and older. FEEDBACK We hope you find Animal Rescue to be a delightful experience. If you have feedback or suggestions on how to make the adventures more enjoyable, please contact us at info@matchbox.io."
PowerBrain,https://www.amazon.com/KrishnaY-PowerBrain/dp/B078LNYPCS/ref=sr_1_1495?dchild=1&qid=1624647325&rnid=14284832011&s=alexa-skills&sr=1-1495,"Power brain is to increase the math thinking and to enable ability to do faster calculations. Kids can do Addition, Subtraction, Multiplication and Division at 4 different levels 1 to 4. Each level will have 10 random questions and kids needs to answer at least 8 with correct answers to move to next level. You can also play the choice of your level."
Count Number,https://www.amazon.com/liwei-Count-Number/dp/B078LRMMMJ/ref=sr_1_1494?dchild=1&qid=1624647325&rnid=14284832011&s=alexa-skills&sr=1-1494,"Count Number up to any number, by any number."
World History Facts,https://www.amazon.com/caowenhong-World-History-Facts/dp/B078M45Y8V/ref=sr_1_1492?dchild=1&qid=1624647325&rnid=14284832011&s=alexa-skills&sr=1-1492,World History Facts randomly shares a fact about world history.
Planet Mania,https://www.amazon.com/Valerian-Pereira-Planet-Mania/dp/B078M243XW/ref=sr_1_1493?dchild=1&qid=1624647325&rnid=14284832011&s=alexa-skills&sr=1-1493,Planet Mania is a learning tool for kids and adults alike about some fruitful information about the solar system. Ask for information about a particular planet in the solar system and you will have some amazing facts. Evolve yourself and get to learn a bit more about the giant Solar system through this skill.
Avocado Challenge,https://www.amazon.com/tgeorgiev-Avocado-Challenge/dp/B078J4V799/ref=sr_1_1504?dchild=1&qid=1624647325&rnid=14284832011&s=alexa-skills&sr=1-1504,"We all know the health benefits of fruits and vegetables. This is a game where you can name and learn many fruits and vegetables, their healthy values and fun facts about them. We have prepared interesting descriptions of each one to help you level up. If you get stuck you can use the hints or skip the word and come back to it later. Let's get started and have fun! Disclaimer: The information in this skill is provided for informational and educational purposes only."
GeoFacts,https://www.amazon.com/My-World-Rules-GeoFacts/dp/B078J5VHW6/ref=sr_1_1503?dchild=1&qid=1624647325&rnid=14284832011&s=alexa-skills&sr=1-1503,Do you like learning about the world around you? Obsessed with geography? GeoFacts can give you a wide assortment of facts.
vedic maths,https://www.amazon.com/Pankak-vedic-maths/dp/B078K4RTWT/ref=sr_1_1502?dchild=1&qid=1624647325&rnid=14284832011&s=alexa-skills&sr=1-1502,This skill takes 2 random two digit numbers less than 20 and takes the user in steps to multiply them easily. Every time the skill takes a new example and takes the user through the whole journey.
Kids Math Challenge,https://www.amazon.com/Anthony-Kids-Math-Challenge/dp/B078K97JQ9/ref=sr_1_1501?dchild=1&qid=1624647325&rnid=14284832011&s=alexa-skills&sr=1-1501,"1/6/2018 - Made the answer responses a little more natural. You can just say the answer alone now. NEW UPDATE: Reduced level two's range of numbers to 0-15 to add additional practice with subtraction on smaller numbers. Level three is now addition and subtraction between 0-100. And level four is now the basic multiplication practice. If you have any suggestions please feel free to leave a review with your ideas. This Alexa skill asks math questions and checks your given answer. There are multiple levels to choose from to help practice and improve kids math skills. Level one includes addition of numbers between zero and fifteen. Level Two has addition and subtraction of numbers between  zero and fifteen.  Level Two has addition and subtraction of numbers between  zero and one hundred. Level four tests basic multiplication of numbers between zero and twelve. This skill doesn't have any special requirements just an Alexa device. If you have an Alexa show the given equation will pop up on the screen.  User Guide: Select the level when prompted by saying : ""level one"", ""level two"", ""level three"", or ""level four"". To answer a questions use the phrase: Simply say the answer or use the phrases ""The answer is..."" Or ""It is...."" If a question is too hard simply say ""I can't solve this"" or ""This is too hard "" and Alexa will get you a new question. You can also say ""help"" at any time to get instructions on how to use the skill at any time. To cancel or stop the skill you can say ""quit""."
Kids Coin Quiz,https://www.amazon.com/Avrin-Ross-Kids-Coin-Quiz/dp/B078KZ8FG6/ref=sr_1_1500?dchild=1&qid=1624647325&rnid=14284832011&s=alexa-skills&sr=1-1500,"Kids Coin Quiz is an educational skill that was created by the developer of the Professor Piggy Bank app. This skill was built to help kids learn about coin values. It has several questions about the four main coins used in the United States. Questions are mainly about how much each coin is worth, how many coins it takes to make a specific amount, and the amounts that happen when you combine different coins.  To begin just ask Alexa to open or start ""Kids Coin Quiz"" Each multiple choice question has four available answers. Each answer is spoken by Alexa as 1:, 2:, 3:, & 4:. after the question. Simply respond with the number of the corresponding answer you choose. Easy to understand and easy to use. Each quiz contains five questions from a list of several questions within the skill. Some question examples: Which coin is worth twenty five cents? 1: dime 2: quarter 3: nickel 4: penny How many nickels does it take to make ten cents? 1: five 2: one 3: ten 4: two This skill is great for kids learning about coins, coin values, and counting coins. You can also increase and further enhance their knowledge by using the Professor Piggy Bank app, which is available on Amazon App Store. Enjoy!"
