skill_name,skill_link,skill_description
Learn Trigonometry,https://www.amazon.com/James-Macbook-Learn-Trigonometry/dp/B0771NGPJB/ref=sr_1_3610?dchild=1&qid=1624660958&s=alexa-skills&sr=1-3610,The app tells you about how to find the area/sides of the triangle with one angle and one side.
How to tell an animal by a track,https://www.amazon.com/William-Mawdsley-Limited-animal-track/dp/B0773B3D9N/ref=sr_1_3609?dchild=1&qid=1624660958&s=alexa-skills&sr=1-3609,"This skill tells children and adults the different animal tracks the the best way the tell between them. This skill allows the following animals: rabbit, bear, hare, duck, dog, chicken, cow, pig, sheep, cat, lion, zebra, penguin, goat, mouse, ferret."
Spelling Bee,https://www.amazon.com/shatam-technologies-Spelling-Bee/dp/B0773H1M6J/ref=sr_1_3608?dchild=1&qid=1624660958&s=alexa-skills&sr=1-3608,"Spelling Bee Game is a fun, turn-based spelling game, where you can learn definitions and practice spelling 125+ words at the fifth-grade level. It's created by Shatam Technologies software solutions company. This game is dedicated to providing students with fun and helpful educational materials. Just ask, ""Alexa, play Spelling Bee"", and She'll give you a word and you will then spell the word, For example, she might say something like this: ""The word is CAT. It means You would then respond with ""C A T"" if your Spell is correct then it will ask next word. If you give continually 5 correct spelling then the level of game jump on level 2.There are 5 levels available in this game and every level contains 25 English words.  Don't worry if you get a letter wrong! She'll ask you to repeat your answer in case the wrong spell you.start the word over or move on to a new word. That's it! Have fun! Please leave any feedback in a review, constructive or positive, and we'll do our best to make this skill better for you!"
Largest Cities,https://www.amazon.com/Bono-Inc-Largest-Cities/dp/B0773S3BJP/ref=sr_1_3607?dchild=1&qid=1624660958&s=alexa-skills&sr=1-3607,Learn something you may not know about the largest city in each state.
Awesome Facts,https://www.amazon.com/darkguy-Awesome-Facts/dp/B0774CSY7M/ref=sr_1_3605?dchild=1&qid=1624660958&s=alexa-skills&sr=1-3605,"This skill provides fact related to different topics like science, animals etc.  Try it and have fun."
Learn the Word,https://www.amazon.com/Vineet-Mishra-Learn-the-Word/dp/B077651FYW/ref=sr_1_3603?dchild=1&qid=1624660958&s=alexa-skills&sr=1-3603,"The Skill aims to engage and empower more kids to get quick learning by interacting with the devices, current version supports the list of Animals, Colors and Cities but categories will be extended in near future"
Momma Llama,https://www.amazon.com/Andrew-Cantino-Momma-Llama/dp/B0775S213C/ref=sr_1_3604?dchild=1&qid=1624660958&s=alexa-skills&sr=1-3604,"Momma Llama is a fun and educational Alexa App to learn about llamas. Ask questions, learn facts, and hear funny jokes!"
Animal Sounds,https://www.amazon.com/AdvancedTech-Apps-Animal-Sounds/dp/B076XZWKPL/ref=sr_1_3617?dchild=1&qid=1624660960&s=alexa-skills&sr=1-3617,Help Your Kid Learn And Grow By Letting Them Play With The Animal Noises Skill!
Musical Fun,https://www.amazon.com/Wise-Tech-Musical-Fun/dp/B0776LMH34/ref=sr_1_3602?dchild=1&qid=1624660958&s=alexa-skills&sr=1-3602,"The skill will play different musical instruments and you should guess the name of  instrument.  If you guess it right, it will move to next one, otherwise it will ask if you would like to hear it again. You can skip a question by saying Next."
Addition Spot Quiz for Second Graders,https://www.amazon.com/Addition-Spot-Quiz-Second-Graders/dp/B076CRM7J8/ref=sr_1_3632?dchild=1&qid=1624660960&s=alexa-skills&sr=1-3632,"The ""Addition Spot Quiz for Second Graders"" helps 2nd Graders to test their “addition skill” by asking five questions, across five levels. You may ask - ""Alexa, Open Second Graders Addition."" SPOT Quizzes provide cognitive workout on a regular basis to children and seniors alike. To enable more quizzes of similar  nature, please type 'SPOT QUIZ' in Skills Search Console. For suggestions and feedback, please reach us at alexa@nectarspot.com"
Elementary Math,https://www.amazon.com/kg2s-Elementary-Math/dp/B076CT1ZZ2/ref=sr_1_3631?dchild=1&qid=1624660960&s=alexa-skills&sr=1-3631,"Test your mathematics knowledge with some elementary school mathematics. The questions are a mix of addition, subtraction and multiplication."
Addition Spot Quiz For Third Graders,https://www.amazon.com/Addition-Spot-Quiz-Third-Graders/dp/B076HY2RZ8/ref=sr_1_3628?dchild=1&qid=1624660960&s=alexa-skills&sr=1-3628,"The ""Addition Spot Quiz for Third Graders"" helps 3rd Graders to test their “addition skill” by asking five questions, across five levels. You may ask - ""Alexa, Open Third Graders Addition."" SPOT Quizzes provide cognitive workout on a regular basis to children and seniors alike. To enable more quizzes of similar nature, please type 'SPOT QUIZ' in Skills Search Console. For suggestions and feedback, please reach us at alexa@nectarspot.com"
Game of Nim,https://www.amazon.com/Sanjeev-Jain-Game-of-Nim/dp/B076D1398M/ref=sr_1_3630?dchild=1&qid=1624660960&s=alexa-skills&sr=1-3630,The is the game of Nim. The games starts with 20 sticks. The goal of the game is to not pick the last stick.  The user and Alexa take turn picking 1 or 2 sticks. The last one to pick loses. A new game starts immediately after the the current one finishes.
Elementary Flash Cards,https://www.amazon.com/Firespike-LLC-Elementary-Flash-Cards/dp/B076GLMZ1M/ref=sr_1_3629?dchild=1&qid=1624660960&s=alexa-skills&sr=1-3629,"Elementary Flash Cards helps students practice their math skills in addition, subtraction, multiplication and division, and mixed math problems. Problems are intentionally kept simple. For even easier problems, tell Alexa ""easy"" when choosing the operation. This will limit those problems to a maximum factor of 10. For example, ""Easy addition."" Mixed problems will always be ""normal"" difficulty. During the question phase, you can ask Alexa to ""Say that again,"" or ""Repeat the question."" To answer a math problem, either say the answer, say ""skip"", or say ""I don't know.""  You can also ask Alexa for help. Feedback welcome!"
Train Horns,https://www.amazon.com/ROAR-Train-Horns/dp/B076PBSBMG/ref=sr_1_3626?dchild=1&qid=1624660960&s=alexa-skills&sr=1-3626,"Now you too can experience life living near a railway.  Use these train horns to wake up the kids, or when playing with their trains. You can stop them with ""Alexa stop"", or ""Alexa cancel"" - you need the 'Alexa' prefix !"
Disney Fan Quiz Easy,https://www.amazon.com/Wing-Yan-Fan-Disney-Quiz/dp/B076JK3L4Y/ref=sr_1_3627?dchild=1&qid=1624660960&s=alexa-skills&sr=1-3627,"Prove yourself a die hard Disney fan with this Easy version of Disney Fan Quiz game. Disney Fan Quiz Easy is an unofficial Disney trivia game. Alexa will ask you 5 multiple choice trivia questions about Disney movies and facts. You score points when you give correct answers. Just say ""Alexa, start Disney Fan Quiz Easy"" and have fun!  Note: This game is not developed or sponsored by Disney. The developer is not an affiliate of Disney."
Mental Math,https://www.amazon.com/Hilde-Apps-Mental-Math/dp/B076PGP6Z3/ref=sr_1_3625?dchild=1&qid=1624660960&s=alexa-skills&sr=1-3625,"How good are you at doing math in your head? Using this skill you can get better at doing simple math problems in your head.  Begin by starting a quiz, then start answering the questions. Check your score at any time to see how well you are doing.  This is a great skill to get your kids to practice their math skills. Once you start the skill by saying something like: ""Alexa open Mental Math"", then you no longer have to say ""Alexa ask Mental Math..."" before each phrase, instead you can just say things like ""Quiz me"" or ""What's my score"" or ""Repeat the question"". Note: This current version only supports addition. In a future update, there will be addition, subtraction, multiplication, and division problems added. In addition, you will be able to set the difficulty of the problems to range from easy to challenging problems involving decimals."
Unofficial Minecraft Facts,https://www.amazon.com/Aaron-Bradley-Unofficial-Minecraft-Facts/dp/B0773VZS2J/ref=sr_1_3606?dchild=1&qid=1624660958&s=alexa-skills&sr=1-3606,Minecraft Facts has many interesting and fun facts that you may not know! Some of these may even surprise the more avid crafters!
Math Genius,https://www.amazon.com/Lexicon-IT-LTD-Math-Genius/dp/B076T6W5VP/ref=sr_1_3624?dchild=1&qid=1624660960&s=alexa-skills&sr=1-3624,It is simple tables quiz for school student
Princess Sayings,https://www.amazon.com/Wing-Yan-Fan-Princess-Sayings/dp/B076VWKNS6/ref=sr_1_3621?dchild=1&qid=1624660960&s=alexa-skills&sr=1-3621,"Start your day with a little magic!  Get an inspirational, wise, and humorous quote from your favorite princess. These princess quotes will surely brighten up your day, and provide a positive motivation and inspiration too."
My yellow name,https://www.amazon.com/jhon-My-yellow-name/dp/B076V3F3ZD/ref=sr_1_3622?dchild=1&qid=1624660960&s=alexa-skills&sr=1-3622,everything about the colors
Addition Spot Quiz For Fourth Graders,https://www.amazon.com/Addition-Spot-Quiz-Fourth-Graders/dp/B076TCVW46/ref=sr_1_3623?dchild=1&qid=1624660960&s=alexa-skills&sr=1-3623,"The ""Addition Spot Quiz for Fourth Graders"" helps 4th Graders to test their “addition skill” by asking five questions, across five levels. You may ask - ""Alexa, Open Fourth Graders Addition."" SPOT Quizzes provide cognitive workout on a regular basis to children and seniors alike. To enable more quizzes of similar nature, please type 'SPOT QUIZ' in Skills Search Console. For suggestions and feedback, please reach us at alexa@nectarspot.com"
Duck Duck Goose,https://www.amazon.com/Gean-Martinez-Duck-Goose/dp/B076X462V1/ref=sr_1_3620?dchild=1&qid=1624660960&s=alexa-skills&sr=1-3620,Children can play the classic Duck Duck Goose game
Santa Pals,https://www.amazon.com/Genetipetz-Santa-Pals/dp/B075TRS6XX/ref=sr_1_3648?dchild=1&qid=1624660961&s=alexa-skills&sr=1-3648,"Santa loves kids of all ages and now you can become one of his special pals by talking to him, playing games and helping take care of his reindeer!   Santa Pals is the new way to call the North Pole and talk to Santa and his elves.  Let Alexa connect you to Santa and share the magic as we count down to Christmas. Santa Pals includes a bundle of games, music and adventures for interacting with Santa and his friends at the North Pole.  Try all the new and exciting features including: - Santa Tracker - Follow Santa on his journey Christmas Eve! - North Pole Radio - Naughty or Nice - Have you been good?! - Listen to 'Twas the Night Before Christmas and other stories - Learn fun Santa Facts - Santa Survey, Vote on questions about Santa! - Countdown to Christmas - Santa's Secret Number Game - Feed Santa's Reindeer - Weather Reports - Holiday Jokes - Sing with Santa - Earn Peppermint Points - Check your Elf Rank The more you do, the more fun you unlock!  Earn Peppermint Points for caring for reindeer, playing games and being a good pal.  As you earn more points you will be promoted on your way to becoming Head Elf!  Do you have what it takes to be one of Santa's Pals?   Santa is waiting to hear from you.  Let Alexa connect you and your family to the North Pole this year!  Just ask Alexa to open Santa Pals! ************************* If you love Santa Pals, please consider giving us a positive review!  *************************"
Bears Trivia,https://www.amazon.com/SOLID-Consultants-LLC-Bears-Trivia/dp/B075V8PV9L/ref=sr_1_3647?dchild=1&qid=1624660961&s=alexa-skills&sr=1-3647,"If you are a fan of the Chicago Bears, this trivia game is for you. It is fun for the whole family of Bears fans. Help you children learn more about the team or play it when your Packer friends come over to annoy them! Created by Bears fans for Bears fans!"
Heart Facts,https://www.amazon.com/Vermilion-Heart-Facts/dp/B075W9XBZC/ref=sr_1_3644?dchild=1&qid=1624660961&s=alexa-skills&sr=1-3644,Get interesting facts about the Human Heart!
"""Unofficial"" Minecraft Facts",https://www.amazon.com/Marco-King-Unofficial-Minecraft-Facts/dp/B075VYTJ57/ref=sr_1_3645?dchild=1&qid=1624660961&s=alexa-skills&sr=1-3645,"Just ask ""Unofficial"" Minecraft Facts: ""Give me a fact"" and it will tell you an interesting, randomized fact about Minecraft. Use this simple Alexa skill to expand your knowledge of all things Minecraft."
Subtraction Quiz,https://www.amazon.com/Aniket-Gargya-Subtraction-Quiz/dp/B075WGGHMH/ref=sr_1_3643?dchild=1&qid=1624660961&s=alexa-skills&sr=1-3643,"Have Alexa quiz you on subtraction. You can decide how many questions are asked, and when you are done, you can check the full report to see the right answers, and which questions you got right."
Farm Animals,https://www.amazon.com/Sreedhar-Pamidiparthi-Farm-Animals/dp/B075VC7JC4/ref=sr_1_3646?dchild=1&qid=1624660961&s=alexa-skills&sr=1-3646,"Farm Animal - Alexa mimicking the voices of Farm animals like a Cat, Chicken, Cow, Crow, Dog, Duck, Pig or a Sheep. Just keep asking for the animal you want to find like ""a cow"", ""the sheep"", ""a dog""."
Disney Fan Challenge,https://www.amazon.com/Wing-Yan-Fan-Disney-Challenge/dp/B075ZQSS2H/ref=sr_1_3641?dchild=1&qid=1624660961&s=alexa-skills&sr=1-3641,"Prove yourself a die hard Disney fan with this Disney Fan Challenge trivia game. Disney Fan Challenge is an unofficial Disney trivia game. Alexa will ask you 5 multiple choice trivia questions about Disney movies and facts. You score points when you give correct answers. Just say ""Alexa, start Disney Fan Challenge"" and have fun!  Note: This game is not developed or sponsored by Disney. The developer is not an affiliate of Disney."
Addition Spot Quiz for First Graders,https://www.amazon.com/Addition-Spot-Quiz-First-Graders/dp/B075ZDCFJ9/ref=sr_1_3642?dchild=1&qid=1624660961&s=alexa-skills&sr=1-3642,"The ""Addition Spot Quiz for First Graders"" helps 1st Graders to test their “addition skill” by asking five questions, across five levels. You may ask - ""Alexa, Open First Graders Addition."" SPOT Quizzes provide cognitive workout on a regular basis to children and seniors alike. To enable more quizzes of similar nature, please type 'SPOT QUIZ' in Skills Search Console. For suggestions and feedback, please reach us at alexa@nectarspot.com"
Ask My Child,https://www.amazon.com/SayuWorks-LLC-Ask-My-Child/dp/B076128V3Y/ref=sr_1_3640?dchild=1&qid=1624660961&s=alexa-skills&sr=1-3640,"Say ""Ask my child.""  It will ask your child one randomly selected question about his/her day.  Many of the questions are open-ended questions. They will help you find out what your child is thinking and get to know and bond with him/her. A perfect Skill for your dinner table!"
Unofficial Disney Princess Quiz for Kids,https://www.amazon.com/Unofficial-Disney-Princess-Quiz-Kids/dp/B07613M4F3/ref=sr_1_3639?dchild=1&qid=1624660961&s=alexa-skills&sr=1-3639,A Quiz aimed at young kids themed around Disney female lead characters and Princesses.
St. Louis Family Martial Arts,https://www.amazon.com/St-Louis-Family-Martial-Arts/dp/B0763HR46M/ref=sr_1_3637?dchild=1&qid=1624660961&s=alexa-skills&sr=1-3637,"Get information for St. Louis Family Martial Arts Academy by having Alexa ask the instructor, Mr. Trower.  You can practice the Korean names of techniques learned in class, and be reminded where we are in the 50 Push-ups in 50 Days challenge."
Calm Now,https://www.amazon.com/For-Jack-Jill-Calm-Now/dp/B07641PP42/ref=sr_1_3636?dchild=1&qid=1624660961&s=alexa-skills&sr=1-3636,"We as humans are delightful creatures until we're not.  Whether its anger or sadness, this Alexa skill, Calm Now, walks through proven calming techniques such as taking deep breaths, counting to 10, and shaking out your legs like you have a whole bunch of fire ants in your pants.  Although originally targeted to kids, we've also found this skill to be helpful for some adults we know (not naming names).   Ideally kids using this skill will learn the techniques so well that eventually they can calm themselves down without the help of Alexa.  Ideally adults using this skill will also find it helpful, while appreciating its playful nature. We value feedback and suggestions which can be sent to lesley@forjackandjill.com. Music from pond5.com"
Ascension Parish School Board Lunch Parser,https://www.amazon.com/Ascension-Parish-School-Board-Parser/dp/B0765D3FLQ/ref=sr_1_3635?dchild=1&qid=1624660961&s=alexa-skills&sr=1-3635,"Have the kids ask the Alexa lunch lady what's for lunch!   Lunch Lady will provide a readout of the Ascension Parish School Board lunch menu for any given day.  Just ask ""lunch lady what's for lunch?""  Want to know about tomorrow or next Friday, just ask?   ""Alexa ask lunch lady what's for lunch tomorrow?"""
Times Table Quiz,https://www.amazon.com/Mark-Dobbie-Times-Table-Quiz/dp/B0761T1Y7J/ref=sr_1_3638?dchild=1&qid=1624660961&s=alexa-skills&sr=1-3638,"The Times Table Quiz skill allows you to test your knowledge of the times table with a set of 10 randomly chosen questions.   You can test yourself with a quiz for all the Times Tables between zero and twelve, or you can test yourself on a specific Times Table.   The skill will keep you up to date with your score."
Hurray Concert,https://www.amazon.com/Bicycle-Hurray-Concert/dp/B075FJ9Y6Q/ref=sr_1_3664?dchild=1&qid=1624660963&s=alexa-skills&sr=1-3664,"Hurray Concert plays entertaining music that also have educational aspects, especially for children. Hurray Concert currently provides 80 creative and fun songs, along with video for some of them.  Music are categorized by genre, theme, speed, or target age and new music and video will be frequently added to Hurray Concert."
Indian Cities Trivia,https://www.amazon.com/Jinesh-Shah-Indian-Cities-Trivia/dp/B075FZM68H/ref=sr_1_3663?dchild=1&qid=1624660963&s=alexa-skills&sr=1-3663,"This is a trivia about Indian cities and various information related to it. It's a fun trivia which checks your knowledge about India and it's cities. This can be used for fun and education/knowledge purpose. The quiz asks you questions about Indian cities, famous monuments in India, places of interest in Indian cities,  historical sites in India, Indian cities geography etc. It's a light-weight app which can run smoothly on basic hardware. It's one of a kind trivia made specifically to enhance your knowledge about India and it's cities."
Ask Miss Teacher!,https://www.amazon.com/Michael-Chan-Ask-Miss-Teacher/dp/B075GT5494/ref=sr_1_3662?dchild=1&qid=1624660963&s=alexa-skills&sr=1-3662,"You can ask Miss Teacher what common animals say, e.g. moo or woof. You can also ask Miss Teacher to list some farm, African, sea animals, farm animals, sharks, whales, dinosaurs, as well, and even list vehicles and construction vehicles. In addition, you can have Miss Teacher count from a number range as well, and list shapes!"
Texas State Facts,https://www.amazon.com/Vamsi-Pati-Texas-State-Facts/dp/B075H2PTBX/ref=sr_1_3661?dchild=1&qid=1624660963&s=alexa-skills&sr=1-3661,Ask this skill for a fact and it will give you an interesting facts about texas There are over 30 facts available
Animal of the Day,https://www.amazon.com/Peppercorn-Media-Animal-the-Day/dp/B075J6C9Z7/ref=sr_1_3659?dchild=1&qid=1624660963&s=alexa-skills&sr=1-3659,Animal of the Day's host teaches you about an animal and the sound it makes. The skill updates daily.
A NASA Education News Brief,https://www.amazon.com/A-NASA-Education-News-Brief/dp/B075H6PNQV/ref=sr_1_3660?dchild=1&qid=1624660963&s=alexa-skills&sr=1-3660,Learn from the education RSS feed from NASA which NASA provides to educate the public.  Great for students of all ages.
Multiplication Quiz,https://www.amazon.com/Aniket-Gargya-Multiplication-Quiz/dp/B075KPTWWV/ref=sr_1_3657?dchild=1&qid=1624660963&s=alexa-skills&sr=1-3657,"Have Alexa quiz you on multiplication. You can decide how many questions are asked, and when you are done, you can check the full report to see the right answers, and which questions you got right."
Addition Quiz,https://www.amazon.com/Aniket-Gargya-Addition-Quiz/dp/B075L4BT2F/ref=sr_1_3656?dchild=1&qid=1624660963&s=alexa-skills&sr=1-3656,"Have Alexa quiz you on addition. You can decide how many questions are asked, and when you are done, you can check the full report to see the right answers, and which questions you got right."
Divide Multiply,https://www.amazon.com/Adassa-Innovations-Divide-Multiply/dp/B075JF9Y9P/ref=sr_1_3658?dchild=1&qid=1624660963&s=alexa-skills&sr=1-3658,"Answer as many multiplication and division questions from the 1 - 12 times table. For every question you get right, you get a point. You can always stop the game or start a new one at any time. Good luck."
Learn Times Tables,https://www.amazon.com/Mark-Allen-Mobile-Learn-Tables/dp/B075PKNRCW/ref=sr_1_3655?dchild=1&qid=1624660963&s=alexa-skills&sr=1-3655,"This skill can help you and your family learn their times tables. It can start by saying out loud a times table. And then it can teach the times table by having your child complete each line of the times table. Finally, it can test your family members and help with the ones they get wrong. It can certainly help them practice on those frantic mornings before school!"
Fun Times,https://www.amazon.com/Nara-Won-Fun-Times/dp/B075PNSYR7/ref=sr_1_3654?dchild=1&qid=1624660963&s=alexa-skills&sr=1-3654,"I ask you multiplication questions and your level goes up with 8 correct answers. 10 points with a correct answer. 1,000 points with a level up. 1,500 points with a gold. Say ""Set Table 3"" to get questions only in 3 times table. Say ""Set Table 7"" to get questions only in 7 times table, and etc. You have privileges in Master level. A gold with 8 correct answers in Master level. Challenge how far you can achieve! Say ""Question"" to know current question. Say ""Gold"" to know current gold amount. Say ""Level"" to know current your level. Say ""Score"" to know current your score. Say ""Random"" to get random questions. Say ""Restart"" to reset your score, level and gold, then to start from the beginning. Say ""Stop"" to quit. Say ""Help"" to get help messages. Enjoy the game and enhance your Times Table memory!"
Annoying Parrot,https://www.amazon.com/Clever-Meadow-Annoying-Parrot/dp/B075Q283D9/ref=sr_1_3653?dchild=1&qid=1624660963&s=alexa-skills&sr=1-3653,"Annoying Parrot repeats everything you say in a fast, annoying voice."
Hide and Seek,https://www.amazon.com/Chris-Owens-Hide-and-Seek/dp/B075Q5W8X6/ref=sr_1_3651?dchild=1&qid=1624660963&s=alexa-skills&sr=1-3651,"This is a fun skill for kids to help with playing hide and seek. Alexa will help your children count as the others hide. Once Alexa gets to your desired count, the person who is seeking the hidden players will be able to start searching!"
Greenwood SCA Elections,https://www.amazon.com/Tompkins-Greenwood-SCA-Elections/dp/B075Q2W438/ref=sr_1_3652?dchild=1&qid=1624660963&s=alexa-skills&sr=1-3652,Students at Greenwood Elementary can ask their Alexa or Echo who they should vote for in the upcoming student council elections and will receive a response that they should vote for Ally for president of the SCA. My 5th grade daughter is learning about coding by teaching Alexa a skill that can be used by fellow students at her elementary school for the upcoming student council elections.
Genius Math,https://www.amazon.com/Sojourner-io-Genius-Math/dp/B075R1YDZ5/ref=sr_1_3650?dchild=1&qid=1624660963&s=alexa-skills&sr=1-3650,"Genius: Math is a math training game with a focus on elementary math skills such as addition, subtraction, multiplication, and division. It supports a solo training mode for kids to work on their math skills as well as a competitive mode for multiple players."
Count Me,https://www.amazon.com/Cook-Data-Count-Me/dp/B075R3NCDR/ref=sr_1_3649?dchild=1&qid=1624660963&s=alexa-skills&sr=1-3649,A simple counting skill to encourage children to develop counting skills.
Counting Trainer,https://www.amazon.com/Hashmap-Software-Counting-Trainer/dp/B0753KBT34/ref=sr_1_3680?dchild=1&qid=1624660965&s=alexa-skills&sr=1-3680,There are two modes - learning and practice. In the learning mode Counting Trainer counts form one and you repeat. In the practice mode you start counting and Counting Trainer verifies and helps.
ABC Game,https://www.amazon.com/Thorton-ABC-Game/dp/B07541628P/ref=sr_1_3679?dchild=1&qid=1624660965&s=alexa-skills&sr=1-3679,This skill will ask you how you would like your alphabet to be said to you. You can choose forward or reverse.
Kids Trivia Quiz,https://www.amazon.com/yopaFunTime-Kids-Trivia-Quiz/dp/B0755RX1GV/ref=sr_1_3677?dchild=1&qid=1624660965&s=alexa-skills&sr=1-3677,"Small trivia quiz for kids! It contains fun facts about Harry Porter, countries, and so on!"
Multiply Fast,https://www.amazon.com/kg2s-Multiply-Fast/dp/B07567SLML/ref=sr_1_3675?dchild=1&qid=1624660965&s=alexa-skills&sr=1-3675,Give your brain some work! This skill tests your multiplication knowledge. You get 5 random questions at a time.
Mystery Animal Sound Game,https://www.amazon.com/BeCauseApps-Mystery-Animal-Sound-Game/dp/B0755MFPTB/ref=sr_1_3678?dchild=1&qid=1624660965&s=alexa-skills&sr=1-3678,"Jump start your animal identification career! With this game, you can hone in on your natural animal senses and decipher the calls of the animals!"
Is It True?,https://www.amazon.com/dblagg-Is-It-True/dp/B07578RFHV/ref=sr_1_3674?dchild=1&qid=1624660965&s=alexa-skills&sr=1-3674,"Disclaimer: this skill is a prank skill for entertainment purposes only and does not actually tell you whether anything is true or false. Is It True? lets you ask any True/False question and get an answer! You control the answer in the way you phrase your question. If you ask a question in the form ""Is it true that...?"", the skill will respond saying that it is true. If, however, you ask a question in the form ""Is it really true that...?"", the skill will respond saying it is false. Other natural phrasings can work, but the presence of the word ""really"" will always be what makes the answer no instead of yes. For your friends (or your children) who don't know the trick, this will seem like independent confirmation of your opinion."
Kids animal fact,https://www.amazon.com/Sweta-Kids-animal-fact/dp/B0757C3FJK/ref=sr_1_3673?dchild=1&qid=1624660965&s=alexa-skills&sr=1-3673,This is a fun kids animal fact skill. Just ask for a fun animal fact and you will get one to keep your kids entertained and make sure they learn something new.
Chore Master,https://www.amazon.com/Tom-Compagno-Chore-Master/dp/B0755X1JBN/ref=sr_1_3676?dchild=1&qid=1624660965&s=alexa-skills&sr=1-3676,Stop fighting with your kids when there are chores to hand out. Ask for a random chore and make it a fun game to deliver the bad news.
Math Minute,https://www.amazon.com/Tong-Liu-Math-Minute/dp/B0757DTDW5/ref=sr_1_3672?dchild=1&qid=1624660965&s=alexa-skills&sr=1-3672,"Answer as many addition, subtraction, multiplication, and division questions before time runs out! Compete with your friends to see who can get the highest score."
Animal Explorer,https://www.amazon.com/Agile-Voice-Services-Animal-Explorer/dp/B075C1W9TM/ref=sr_1_3671?dchild=1&qid=1624660965&s=alexa-skills&sr=1-3671,This is a game where you need to recognize the animal name based on the sound it makes.
MoreScreenTime,https://www.amazon.com/Wabi-Sabi-Software-MoreScreenTime/dp/B075C4Z9VV/ref=sr_1_3670?dchild=1&qid=1624660965&s=alexa-skills&sr=1-3670,"Screen time is the preferred currency for kids.  Rather than pestering the parents let Alexa handle seeing if they've done their chores.  Either the parent or the child can ask Alexa for ""more screen time"".  They will be asked about a set of chores based on the time and day.  If a chore doesn't apply to your house just say ""don't have to"" when asked about the chore and Alexa will not ask about that chore again. If the child has done all their chores they get more screen time, otherwise they don't.  And you the parent aren't the bad guy!"
Guess The Animal,https://www.amazon.com/Kaush-Guess-The-Animal/dp/B0753DKZQM/ref=sr_1_3681?dchild=1&qid=1624660967&s=alexa-skills&sr=1-3681,"A fun game to teach animal sounds to kids during the early development stage. Helps with memory and kills boredom. Just start the skill, listen to the animal or bird sound and reply with its name. You can skip by saying 'Next' or repeat the old one by saying 'Previous' or repeat the existing one by saying 'Repeat'. To terminate and exit the game, say 'Stop'."
American Revolution Facts,https://www.amazon.com/Obed-Cahua-American-Revolution-Facts/dp/B0747XWY6B/ref=sr_1_3696?dchild=1&qid=1624660967&s=alexa-skills&sr=1-3696,This Fact Skill reviews the American Revolution and the important points of the War.
Quiz me,https://www.amazon.com/3LayerBelly-Quiz-me/dp/B075CRTW52/ref=sr_1_3669?dchild=1&qid=1624660965&s=alexa-skills&sr=1-3669,"Alexa will throw you a quick Math question, try and answer as fast as you can! Great for the kids and adults alike!"
Oodle Oodler!,https://www.amazon.com/odinolav-Oodle-Oodler/dp/B07485JT1F/ref=sr_1_3695?dchild=1&qid=1624660967&s=alexa-skills&sr=1-3695,"You can noodle anybody with this kid-friendly skill! You can also oodle US states, animals, and superheroes. Alexa will happily respond with the oodled version of the name. For example, John Smith would be ""Joodlehn Smoodleth."" It's hilarious to hear what she comes up with! Entertain for hours! Good fun for all ages. If you don't want to come up with a name yourself, simply ask Alexa to oodle a random superhero. After you say 'Alexa, open oodle,' you will be asked 'who should I oodle?' You can respond with phrases such as these: Ralph John George Smith the animal bear the state of Washington a random superhero Have fun!"
Multiply Maths,https://www.amazon.com/Adassa-Innovations-Multiply-Maths/dp/B074D1651N/ref=sr_1_3694?dchild=1&qid=1624660967&s=alexa-skills&sr=1-3694,"Answer as many multiplication questions from the 1 - 12 times table. For every question you get right, you get a point. You can always stop the game or start a new one at any time. Good luck. This is a great way to learn your multiplication and have fun doing so."
Subtraction Spot Quiz,https://www.amazon.com/NectarSpot-Marketing-and-Design-Company/dp/B074F47YF2/ref=sr_1_3693?dchild=1&qid=1624660967&s=alexa-skills&sr=1-3693,"The ""Subtraction Spot Quiz"" helps adults and seniors to test subtraction skills by asking five basic questions, such as :  What is ""9 minus 5” , thus providing good cognitive workout.  For example, a user can say ""Alexa, Open Subtraction Quiz"" to start the quiz. In case, if user unable to find the question they can say ""repeat""  to repeat the same question. Spot Quizzes helps your brain by giving a good cognitive workout on a regular basis which may help reduce the risk for developing types of dementia, including Alzheimer's in seniors. As per research, mental stimulation helps to reduce forgetfulness, memory loss, and slowed reasoning or thinking skills in the elderly demographics.   You may also want to enable similar 'Spot Quiz' skills, viz. 1) Addition Spot Quiz 2) Multiplication Spot Quiz 3) Division Spot Quiz     For suggestions and feedback, please reach us at alexa@nectarspot.com"
